date,time,doy,Swin_1_1_1,Swnet_1_2_1,Lwnet_1_2_1,NetRad_1_2_1,Swin_1_2_1,Swout_1_2_1,Lwin_1_2_1,Lwout_1_2_1,Pa_1_1_1,PPFD_IN_1_2_1,PPFD_OUT_1_2_1,PPFD_DIR_1_1_1,PPFD_DIFF_1_1_1,Sun_1_1_1,T_canopy_1_1_1,Ta_1_1_1,RH_1_1_1,P_1_1_1,D_SNOW_1_1_1,qc_Swin_1_1_1,qc_Swnet_1_2_1,qc_Lwnet_1_2_1,qc_NetRad_1_2_1,qc_Swin_1_2_1,qc_Swout_1_2_1,qc_Lwin_1_2_1,qc_Lwout_1_2_1,qc_Pa_1_1_1,qc_PPFD_IN_1_2_1,qc_PPFD_OUT_1_2_1,qc_PPFD_DIR_1_1_1,qc_PPFD_DIFF_1_1_1,qc_Sun_1_1_1,qc_T_canopy_1_1_1,qc_Ta_1_1_1,qc_RH_1_1_1,qc_P_1_1_1,qc_D_SNOW_1_1_1
dd/mm/yyyy,HH:MM:SS (CET),-,W+1m-2,W+1m-2,W+1m-2,W+1m-2,W+1m-2,W+1m-2,W+1m-2,W+1m-2,hPa,umol+1m-2s-1,umol+1m-2s-1,umol+1m-2s-1,umol+1m-2s-1,fract.,degC,degC,%,mm,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
09/03/2020,08:30:00,69.354,NaN,37.984707,-5.1766,32.808107,41.26362,3.278913,337.001,342.1776,993.427,70.15266,1.724162,85.69149,84.84199,0,NaN,5.607895,100,0,-0.002947,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,09:00:00,69.374,NaN,105.351899,-17.298,88.053899,114.6629,9.311001,327.476,344.774,993.4742,190.1701,4.220072,211.0451,209.6935,0,NaN,6.05709,100,0,-0.00305,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,09:30:00,69.395,NaN,126.87987,-14.3377,112.54217,137.629,10.74913,332.517,346.8547,993.5255,229.7161,4.813323,246.9747,245.0965,0,NaN,6.452066,100,0.01,-0.003264,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,10:00:00,69.416,NaN,126.09511,-7.7309,118.36421,136.6996,10.60449,340.4076,348.1385,993.5004,230.2471,4.857839,246.5308,244.6536,0,NaN,6.717182,100,0.075,-0.003244,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,10:30:00,69.437,NaN,97.646128,-4.7883,92.857828,105.4425,7.796372,343.2832,348.0715,993.3787,180.7731,3.646799,202.2622,200.8175,0,NaN,6.740946,100,0.089,-0.003133,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,11:00:00,69.458,NaN,88.801893,-3.0751,85.726793,95.96265,7.160757,343.7866,346.8617,993.4249,166.0893,3.719327,195.8143,194.4121,0,NaN,6.494868,100,0.323,-0.003067,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,11:30:00,69.479,NaN,63.90608,-3.5699,60.33618,68.59809,4.69201,342.3952,345.9651,993.3076,120.753,2.818159,140.9469,140.0222,0,NaN,6.247279,100,0.402,-0.003142,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,12:00:00,69.499,NaN,52.483961,-3.3805,49.103461,56.17665,3.692689,342.2202,345.6007,993.3336,105.0968,2.757792,124.2643,123.3679,0,NaN,6.20507,100,0.965,-0.003131,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,12:30:00,69.52,NaN,71.107397,-2.7954,68.311997,76.37313,5.265733,342.4452,345.2406,993.3215,134.9058,3.097195,157.1208,156.0023,0,NaN,6.09829,100,0.289,-0.004058,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,13:00:00,69.541,NaN,71.515608,-1.6751,69.840508,77.26744,5.751832,343.3419,345.017,993.3236,133.1473,3.886314,164.5177,163.463,0,NaN,6.089572,100,0.067,-0.003931,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,13:30:00,69.562,NaN,84.17693,-1.5522,82.62473,90.394,6.21707,343.5187,345.0709,993.3367,151.3136,3.740607,189.8643,188.6446,0,NaN,6.09076,100,0.076,-0.004325,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,14:00:00,69.583,NaN,103.75687,-1.7061,102.05077,111.5901,7.83323,344.3333,346.0394,993.3281,180.2789,4.345367,221.5892,219.9534,0,NaN,6.239975,100,0.042,-0.004822,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,14:30:00,69.604,NaN,121.853872,-2.2297,119.624172,130.0216,8.167728,344.2625,346.4922,993.3643,206.6698,3.799238,254.0817,251.604,0,NaN,6.287619,100,0.012,-0.004894,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,15:00:00,69.624,NaN,82.055141,-3.4397,78.615441,87.52046,5.465319,342.3065,345.7462,993.4023,141.4845,2.879612,170.18,168.9117,0,NaN,6.178796,100,0,-0.004992,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,15:30:00,69.645,NaN,86.002255,-2.6692,83.333055,92.45994,6.457685,344.1017,346.7709,993.3232,148.5874,2.94758,167.5652,166.3725,0,NaN,6.339235,100,0,-0.005053,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,16:00:00,69.666,NaN,108.60054,-5.7414,102.85914,117.5228,8.92226,342.3016,348.043,993.3079,183.1224,3.709338,203.9569,202.351,0,NaN,6.594126,100,0,-0.004906,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,16:30:00,69.687,NaN,78.698351,-13.8699,64.828451,84.95506,6.256709,334.9527,348.8226,993.3344,133.9863,2.592975,148.5023,144.5965,0,NaN,6.750449,100,0,-0.004975,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,17:00:00,69.708,NaN,18.676301,-7.5507,11.125601,20.1499,1.473599,339.9655,347.5162,993.4937,35.71191,0.611274,37.29571,36.30342,0,NaN,6.503505,100,0.43,-0.004069,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,17:30:00,69.729,NaN,18.982139,-10.3124,8.669739,20.92167,1.939531,335.2146,345.527,993.7347,34.67292,0.519637,35.805,35.26323,0,NaN,6.135187,100,0.023,-0.004419,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,18:00:00,69.749,NaN,8.116752,-12.2935,-4.176748,8.41926,0.302508,331.6651,343.9586,993.8653,14.29074,0.191525,12.93659,12.58393,0,NaN,6.017997,100,0,-0.003967,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,18:30:00,69.77,NaN,0,-17.7786,-17.7786,0,0,324.6363,342.4149,994.0397,0,0,0,0,0,NaN,5.892853,100,0.01,-0.004625,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,19:00:00,69.791,NaN,0,-14.6217,-14.6217,0,0,326.767,341.3887,994.1713,0,0,0,0,0,NaN,5.660592,100,0,-0.004122,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,19:30:00,69.812,NaN,0,-9.2929,-9.2929,0,0,331.5733,340.8662,994.2381,0,0,0,0,0,NaN,5.537778,100,0,-0.004083,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,20:00:00,69.833,NaN,0,-35.0705,-35.0705,0,0,304.7924,339.8629,994.2478,0,0,0,0,0,NaN,5.406176,100,0,-0.004253,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,20:30:00,69.854,NaN,0,-22.1147,-22.1147,0,0,317.2174,339.3321,994.1782,0,0,0,0,0,NaN,5.23851,100,0,-0.003811,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,21:00:00,69.874,NaN,0,-13.3854,-13.3854,0,0,325.8969,339.2823,994.1213,0,0,0,0,0,NaN,5.144808,100,0,-0.003133,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,21:30:00,69.895,NaN,0,-19.2112,-19.2112,0,0,319.2646,338.4758,993.9533,0,0,0,0,0,NaN,4.971374,100,0,-0.003742,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,22:00:00,69.916,NaN,0,-8.2611,-8.2611,0,0,330.3021,338.5632,993.8287,0,0,0,0,0,NaN,4.979406,100,0,-0.003242,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,22:30:00,69.937,NaN,0,-12.8049,-12.8049,0,0,325.4483,338.2532,993.7532,0,0,0,0,0,NaN,4.906333,100,0,-0.003044,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,23:00:00,69.958,NaN,0,-12.948,-12.948,0,0,324.4484,337.3964,993.7333,0,0,0,0,0,NaN,4.881991,100,0,-0.00345,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
09/03/2020,23:30:00,69.979,NaN,0,-2.7618,-2.7618,0,0,335.2009,337.9627,993.7098,0,0,0,0,0,NaN,5.004699,100,0.045,-0.003,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,00:00:00,70,NaN,0,-4.6866,-4.6866,0,0,334.0665,338.7531,993.66,0,0,0,0,0,NaN,5.260303,100,0,-0.0038,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,00:30:00,70.02,NaN,0,-4.3584,-4.3584,0,0,334.1488,338.5072,993.4998,0,0,0,0,0,NaN,5.202668,100,0,-0.004117,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,01:00:00,70.041,NaN,0,-5.3992,-5.3992,0,0,331.9284,337.3276,993.3545,0,0,0,0,0,NaN,4.936101,100,0,-0.003297,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,01:30:00,70.062,NaN,0,-7.7507,-7.7507,0,0,327.4511,335.2018,993.3144,0,0,0,0,0,NaN,4.483837,100,0,-0.003628,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,02:00:00,70.083,NaN,0,-27.6082,-27.6082,0,0,305.2359,332.8441,993.1194,0,0,0,0,0,NaN,4.015204,100,0,-0.003664,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,02:30:00,70.104,NaN,0,-24.1425,-24.1425,0,0,307.1902,331.3327,992.8611,0,0,0,0,0,NaN,3.724459,100,0,-0.003472,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,03:00:00,70.124,NaN,0,-37.7582,-37.7582,0,0,291.6985,329.4567,992.6985,0,0,0,0,0,NaN,3.289753,100,0,-0.002078,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,03:30:00,70.145,NaN,0,-27.5227,-27.5227,0,0,300.817,328.3397,992.3798,0,0,0,0,0,NaN,3.011306,100,0,-0.001111,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,04:00:00,70.166,NaN,0,-7.9706,-7.9706,0,0,320.3107,328.2813,992.0839,0,0,0,0,0,NaN,2.963312,100,0,-0.000786,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,04:30:00,70.187,NaN,0,-3.4945,-3.4945,0,0,326.1262,329.6207,991.6151,0,0,0,0,0,NaN,3.224833,100,0,-0.000489,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,05:00:00,70.208,NaN,0,-7.4906,-7.4906,0,0,322.4243,329.9149,991.2985,0,0,0,0,0,NaN,3.306174,100,0,-0.000642,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,05:30:00,70.229,NaN,0,-4.6186,-4.6186,0,0,325.2091,329.8277,990.9785,0,0,0,0,0,NaN,3.261549,100,0,-0.000481,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,06:00:00,70.249,NaN,0,-0.8413,-0.8413,0,0,329.7448,330.5861,990.6217,0,0,0,0,0,NaN,3.464097,100,0,-0.001189,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,06:30:00,70.27,NaN,0,-3.4735,-3.4735,0,0,328.0054,331.4789,990.1786,0,0,0,0,0,NaN,3.664471,100,0,-0.002108,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,07:00:00,70.291,NaN,0,-5.7193,-5.7193,0,0,326.3637,332.083,989.8342,0,0,0,0,0,NaN,3.778131,100,0,-0.002656,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,07:30:00,70.312,NaN,19.8475,-10.3401,9.5074,19.8475,0,323.1727,333.5128,989.4375,34.32812,0.650144,32.59446,32.14533,0,NaN,3.837986,100,0,-0.002892,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,08:00:00,70.333,NaN,41.255426,-10.7299,30.525526,44.49331,3.237884,323.0843,333.8142,989.1027,69.48835,1.376724,68.10198,67.49211,0,NaN,3.93676,100,0,-0.003006,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,08:30:00,70.354,NaN,76.090704,-16.4474,59.643304,82.1367,6.045996,317.9298,334.3772,988.9109,132.5175,2.527179,135.9769,134.9963,0,NaN,4.035658,100,0,-0.003072,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,09:00:00,70.374,NaN,162.68515,-26.3583,136.32685,176.4232,13.73805,309.4771,335.8354,988.541,279.4544,5.446095,287.4679,279.4633,0,NaN,4.277596,100,0,-0.003442,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,09:30:00,70.395,NaN,146.88586,-25.0214,121.86446,158.6976,11.81174,311.6992,336.7206,988.1293,256.6035,4.876948,263.147,258.5963,0,NaN,4.483276,100,0,-0.003581,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,10:00:00,70.416,NaN,129.58766,-18.8048,110.78286,139.7888,10.20114,319.2289,338.0337,987.5239,230.8884,4.202918,238.1548,236.0016,0,NaN,4.760151,100,0,-0.003656,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,10:30:00,70.437,NaN,51.497222,-6.4682,45.029022,55.2372,3.739978,330.6808,337.149,987.1057,99.89495,1.794084,102.1283,101.205,0,NaN,4.676188,100,0,-0.003253,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,11:00:00,70.458,NaN,87.248132,-4.9859,82.262232,94.40263,7.154498,330.801,335.7869,986.7083,164.7768,3.231176,173.0838,171.22,0,NaN,4.02126,100,0.267,-0.003331,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,11:30:00,70.479,NaN,102.792632,-7.0557,95.736932,111.8352,9.042568,329.5079,336.5636,986.0076,192.894,3.4746,203.1817,201.0384,0,NaN,4.041107,100,0.022,-0.003253,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,12:00:00,70.499,NaN,84.95534,-4.6498,80.30554,92.26144,7.3061,331.4659,336.1157,985.4933,161.3978,2.962997,169.6769,167.6244,0,NaN,3.984782,100,0.066,-0.003142,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,12:30:00,70.52,NaN,103.184315,-5.3595,97.824815,110.9939,7.809585,330.3323,335.6918,984.9295,192.7422,3.604021,206.8478,204.7253,0,NaN,3.901113,100,0.129,-0.003469,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,13:00:00,70.541,NaN,53.141044,-4.2387,48.902344,56.73846,3.597416,329.6615,333.9002,984.657,102.3867,1.870521,107.6264,106.6189,0,NaN,3.623449,100,0.162,-0.003175,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,13:30:00,70.562,NaN,52.64343,-3.7325,48.91093,56.23111,3.58768,329.9569,333.6894,983.7611,100.4305,1.757169,106.2373,105.365,0,NaN,3.607609,100,0.044,-0.003053,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,14:00:00,70.583,NaN,40.511998,-3.9282,36.583798,43.26865,2.756652,329.8689,333.7971,983.1127,79.34728,1.368473,83.48258,82.77714,0,NaN,3.64133,100,0.218,-0.003039,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,14:30:00,70.604,NaN,35.2808,-3.2499,32.0309,37.54092,2.26012,330.6741,333.924,982.5302,68.18731,1.17673,71.57578,70.96347,0,NaN,3.747211,100,0.265,-0.003042,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,15:00:00,70.624,NaN,38.844834,-2.7834,36.061434,41.37756,2.532726,331.7684,334.5518,981.5978,73.57076,1.301374,77.37991,76.74916,0,NaN,3.921794,100,0.178,-0.003222,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,15:30:00,70.645,NaN,33.407717,-2.3002,31.107517,35.64767,2.239953,332.9714,335.2716,980.9418,62.70961,1.180204,68.8789,68.32098,0,NaN,4.105826,100,0.222,-0.003636,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,16:00:00,70.666,NaN,31.491515,-2.5003,28.991215,33.65984,2.168325,333.3229,335.8232,980.1146,59.21566,1.069458,63.49876,62.94041,0,NaN,4.245239,100,0.694,-0.003028,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,16:30:00,70.687,NaN,17.306973,-2.0098,15.297173,18.57125,1.264277,334.2127,336.2225,979.4489,33.23626,0.633641,35.79927,35.32085,0,NaN,4.358498,100,0.507,-0.003181,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,17:00:00,70.708,NaN,10.517696,-1.0853,9.432396,11.53788,1.020184,335.9061,336.9914,978.8724,19.60983,0.596291,24.18542,23.78832,0,NaN,4.589222,100,0.202,-0.003233,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,17:30:00,70.729,NaN,5.911679,-0.3479,5.563779,6.304592,0.392913,338.1403,338.4882,978.1614,11.00596,0.768056,14.10065,13.64019,0,NaN,4.968383,100,0.149,-0.003283,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,18:00:00,70.749,NaN,0,1.5229,1.5229,0,0,341.8513,340.3284,977.6249,0,0,0,0,0,NaN,5.398335,100,0.369,-0.003469,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,18:30:00,70.77,NaN,0,1.926,1.926,0,0,343.8464,341.9204,977.2087,0,0,0,0,0,NaN,5.757006,100,0.067,-0.003422,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,19:00:00,70.791,NaN,0,1.6174,1.6174,0,0,344.5591,342.9417,976.746,0,0,0,0,0,NaN,5.951705,100,0.428,-0.003261,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,19:30:00,70.812,NaN,0,0.7291,0.7291,0,0,344.8438,344.1147,976.551,0,0,0,0,0,NaN,6.178292,100,0.637,-0.003589,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,20:00:00,70.833,NaN,0,0.5598,0.5598,0,0,345.7095,345.1497,976.0282,0,0,0,0,0,NaN,6.374028,100,0.874,-0.003425,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,20:30:00,70.854,NaN,0,0.7531,0.7531,0,0,346.9379,346.1848,975.751,0,0,0,0,0,NaN,6.57126,100,0.122,-0.003864,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,21:00:00,70.874,NaN,0,-1.8923,-1.8923,0,0,344.4709,346.3632,975.702,0,0,0,0,0,NaN,6.550785,100,0.78,-0.003436,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,21:30:00,70.895,NaN,0,-2.3127,-2.3127,0,0,343.0841,345.3968,975.3683,0,0,0,0,0,NaN,6.31691,100,0.241,-0.003739,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,22:00:00,70.916,NaN,0,1.1443,1.1443,0,0,346.5651,345.4208,975.1677,0,0,0,0,0,NaN,6.390985,100,0.409,-0.003894,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,22:30:00,70.937,NaN,0,-3.0989,-3.0989,0,0,343.2543,346.3532,975.2238,0,0,0,0,0,NaN,6.538542,100,0.021,-0.005425,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,23:00:00,70.958,NaN,0,-2.5358,-2.5358,0,0,343.5789,346.1147,975.2991,0,0,0,0,0,NaN,6.498479,100,0,-0.0053,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/03/2020,23:30:00,70.979,NaN,0,-1.6586,-1.6586,0,0,344.093,345.7516,975.6625,0,0,0,0,0,NaN,6.366456,100,0.108,-0.004992,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
11/03/2020,00:00:00,71,NaN,0,-2.0739,-2.0739,0,0,342.759,344.8329,975.9204,0,0,0,0,0,NaN,6.128969,100,0.043,-0.005336,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
11/03/2020,00:30:00,71.02,NaN,0,-2.879,-2.879,0,0,341.3773,344.2563,976.2479,0,0,0,0,0,NaN,5.957256,100,0.011,-0.005356,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
11/03/2020,01:00:00,71.041,NaN,0,-3.7944,-3.7944,0,0,339.9575,343.7519,976.5411,0,0,0,0,0,NaN,5.81235,100,0.021,-0.004936,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
11/03/2020,01:30:00,71.062,NaN,0,-4.438,-4.438,0,0,339.0527,343.4907,976.6976,0,0,0,0,0,NaN,5.768804,100,0.012,-0.005529,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
11/03/2020,02:00:00,71.083,NaN,0,-17.2658,-17.2658,0,0,325.8209,343.0867,977.0559,0,0,0,0,0,NaN,5.668367,100,0,-0.005825,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
11/03/2020,02:30:00,71.104,NaN,0,-10.5294,-10.5294,0,0,331.1642,341.6936,977.4018,0,0,0,0,0,NaN,5.463489,100,0,-0.005819,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
11/03/2020,03:00:00,71.124,NaN,0,-3.9241,-3.9241,0,0,337.825,341.7491,977.7346,0,0,0,0,0,NaN,5.788796,100,0,-0.005811,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
11/03/2020,03:30:00,71.145,NaN,0,-4.6302,-4.6302,0,0,337.3816,342.0118,978.1992,0,0,0,0,0,NaN,5.841448,100,0,-0.005925,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
11/03/2020,04:00:00,71.166,NaN,0,-9.0397,-9.0397,0,0,332.5545,341.5942,978.5892,0,0,0,0,0,NaN,5.746786,100,0,-0.00605,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
11/03/2020,04:30:00,71.187,NaN,0,-5.1055,-5.1055,0,0,335.9369,341.0424,979.1306,0,0,0,0,0,NaN,5.588565,100,0,-0.006028,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
11/03/2020,05:00:00,71.208,NaN,0,-4.3565,-4.3565,0,0,336.2693,340.6258,979.5742,0,0,0,0,0,NaN,5.432194,100,0.215,-0.005858,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
11/03/2020,05:30:00,71.229,NaN,0,-8.4883,-8.4883,0,0,331.5585,340.0468,980.0865,0,0,0,0,0,NaN,5.080383,100,0.012,-0.005628,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
11/03/2020,06:00:00,71.249,NaN,0,-11.5598,-11.5598,0,0,327.6702,339.23,980.6908,0,0,0,0,0,NaN,4.786697,100,0,-0.004881,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
11/03/2020,06:30:00,71.27,NaN,0,-16.7889,-16.7889,0,0,321.4158,338.2047,981.2504,0,0,0,0,0,NaN,4.957371,100,0,-0.004639,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
11/03/2020,07:00:00,71.291,NaN,2.25942,-24.622,-22.36258,2.25942,0,312.4403,337.0623,981.7134,13.48851,0.146358,11.83099,11.40834,0,NaN,4.835162,99.70364,0,-0.004222,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
11/03/2020,07:30:00,71.312,NaN,20.209448,-14.8858,5.323648,21.64758,1.438132,322.7442,337.63,982.0257,38.02665,0.581525,37.26334,36.73573,0,NaN,4.881205,97.70843,0.01,-0.004106,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
11/03/2020,08:00:00,71.333,NaN,57.245295,-24.9596,32.285695,62.38307,5.137775,312.3848,337.3444,982.5518,100.9225,1.800165,101.8025,99.55109,0,NaN,4.799144,96.18526,0,-0.004025,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
11/03/2020,08:30:00,71.354,NaN,78.737806,-18.002,60.735806,85.81998,7.082174,320.273,338.275,983.0189,138.0641,2.512413,139.1373,135.8335,0,NaN,4.967408,93.09457,0,-0.004122,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
11/03/2020,09:00:00,71.374,NaN,96.589066,-19.4193,77.169766,105.3027,8.713634,319.8499,339.2692,983.4552,170.466,3.154522,173.1188,167.5275,0,NaN,5.176572,90.28704,0,-0.004331,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
11/03/2020,09:30:00,71.395,NaN,227.54771,-42.4149,185.13281,248.2073,20.65959,298.659,341.0739,983.8864,386.3717,8.055791,413.951,297.0662,0.377778,NaN,5.493042,86.18784,0,-0.004767,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
11/03/2020,10:00:00,71.416,NaN,215.59708,-30.9004,184.69668,235.1273,19.53022,311.9772,342.8776,984.3057,371.796,7.405864,377.224,337.3294,0.108333,NaN,5.835385,81.83578,0.006,-0.004381,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
11/03/2020,10:30:00,71.437,NaN,223.62315,-23.4199,200.20325,244.0303,20.40715,319.8798,343.2997,984.7777,390.6473,7.648202,414.7945,318.5916,0.197222,NaN,5.901067,80.1297,0,-0.004233,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
